TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Cluster
758.77,Debit,San Antonio,ATM,60,Engineer,114.0,1,7231.47,Middle-aged,0
301.51,Debit,Charlotte,ATM,22,Student,284.0,1,1052.31,Teenager,1
418.03,Debit,Austin,Online,58,Doctor,161.0,1,10721.29,Middle-aged,0
118.06,Credit,Las Vegas,Branch,32,Doctor,30.999999999999996,1,13560.63,Adult,1
483.92,Debit,New York,ATM,70,Retired,115.0,1,3138.0,Senior,0
78.93,Debit,Mesa,ATM,38,Doctor,145.0,1,9916.24,Adult,1
36.63,Debit,Miami,ATM,75,Retired,261.0,1,7941.73,Senior,0
87.85,Debit,Colorado Springs,Branch,49,Engineer,63.0,1,3753.2400000000002,Middle-aged,0
1001.83,Debit,Philadelphia,Online,31,Doctor,55.0,1,9733.83,Adult,1
705.34,Debit,Washington,Online,59,Doctor,123.99999999999999,1,5003.22,Middle-aged,0
146.55,Debit,Virginia Beach,Online,54,Retired,123.99999999999999,5,4087.4400000000005,Middle-aged,0
116.89,Debit,Columbus,Online,71,Retired,226.0,1,4880.31,Senior,0
106.41,Debit,Los Angeles,Branch,57,Retired,87.0,1,1310.38,Middle-aged,0
1087.9,Debit,Boston,ATM,78,Retired,103.0,1,2513.51,Senior,0
584.41,Debit,Las Vegas,ATM,23,Student,41.0,1,4475.22,Teenager,1
584.98,Credit,Chicago,Branch,55,Retired,121.0,1,6521.05,Middle-aged,0
79.21,Debit,Colorado Springs,Branch,56,Retired,140.0,1,1615.04,Middle-aged,0
173.13,Credit,Atlanta,Online,20,Student,288.0,1,1490.34,Teenager,1
335.7,Debit,El Paso,ATM,80,Retired,57.0,1,6601.44,Senior,0
1225.5,Credit,Las Vegas,Online,50,Doctor,109.0,1,8611.17,Middle-aged,0
422.81,Debit,Los Angeles,Branch,28,Student,193.0,1,1929.2799999999997,Adult,1
135.43,Debit,San Jose,ATM,57,Retired,91.99999999999999,1,5315.83,Middle-aged,0
584.88,Debit,Philadelphia,ATM,26,Student,121.0,1,548.45,Adult,1
308.94,Debit,Los Angeles,Online,25,Student,167.0,1,1931.6599999999999,Teenager,1
295.93,Debit,Boston,Branch,36,Doctor,117.0,1,1050.63,Adult,1
1512.99,Debit,Philadelphia,Online,19,Student,50.00000000000001,1,9963.39,Teenager,1
77.44,Debit,Washington,Branch,58,Retired,268.0,1,1950.63,Middle-aged,0
92.5,Credit,Seattle,Online,40,Engineer,70.0,1,6295.45,Adult,1
97.74,Credit,Los Angeles,Online,41,Engineer,137.0,1,4113.63,Adult,1
291.68,Debit,Columbus,ATM,21,Student,90.0,1,1451.02,Teenager,1
56.96,Debit,Albuquerque,ATM,22,Student,135.0,1,1597.85,Teenager,1
436.8,Debit,Seattle,Online,27,Student,91.99999999999999,1,1256.33,Adult,1
259.49,Debit,Austin,Online,72,Retired,292.0,1,7320.61,Senior,0
726.26,Debit,Omaha,Online,57,Retired,147.0,1,2150.38,Middle-aged,0
568.68,Debit,Houston,ATM,72,Retired,101.0,1,2940.04,Senior,0
77.57,Debit,Atlanta,Online,49,Doctor,225.0,1,12801.93,Middle-aged,0
999.28,Debit,Boston,Online,29,Engineer,40.0,1,4272.41,Adult,1
14.16,Credit,Oklahoma City,Branch,74,Retired,290.0,1,5399.76,Senior,0
1142.83,Credit,Omaha,Branch,61,Retired,48.0,1,2467.39,Senior,0
61.330000000000005,Debit,Raleigh,ATM,27,Engineer,129.0,1,7537.400000000001,Adult,1
27.64,Debit,New York,Online,54,Engineer,22.999999999999996,1,7498.509999999999,Middle-aged,0
3.85,Debit,San Jose,ATM,29,Doctor,32.0,1,10506.41,Adult,1
431.22,Credit,Austin,Branch,73,Retired,129.0,1,6505.98,Senior,0
178.55,Debit,Houston,Branch,55,Engineer,67.0,1,7568.400000000001,Middle-aged,0
248.76,Debit,Denver,ATM,18,Student,56.0,1,546.46,Teenager,1
76.16,Debit,San Francisco,ATM,23,Student,99.0,1,1072.25,Teenager,1
347.25,Debit,Indianapolis,ATM,69,Doctor,250.0,1,7273.55,Senior,0
28.04,Debit,Los Angeles,ATM,57,Doctor,146.0,5,11197.54,Middle-aged,0
325.98,Debit,Washington,ATM,19,Student,277.0,1,782.35,Teenager,1
249.56000000000003,Debit,New York,Branch,76,Retired,246.0,1,4444.95,Senior,0
17.43,Debit,Albuquerque,ATM,56,Doctor,33.0,1,10658.88,Middle-aged,0
198.01,Credit,Austin,Branch,26,Student,40.0,1,250.93000000000004,Adult,1
585.58,Debit,Raleigh,Branch,23,Student,55.0,1,1729.02,Teenager,1
434.67,Credit,Virginia Beach,Online,27,Student,123.99999999999999,1,1298.13,Adult,1
510.7,Credit,Nashville,Online,27,Student,294.0,1,5828.48,Adult,1
331.98,Debit,Denver,ATM,74,Retired,12.0,1,7600.99,Senior,0
199.54,Debit,Portland,Online,56,Engineer,268.0,1,9603.73,Middle-aged,0
212.97,Debit,Atlanta,Online,59,Engineer,178.0,1,4180.4,Middle-aged,0
270.56,Debit,Philadelphia,Online,23,Student,139.0,1,1268.44,Teenager,1
306.37,Debit,Colorado Springs,ATM,26,Engineer,120.0,1,9609.67,Adult,1
643.02,Credit,Detroit,ATM,38,Doctor,85.0,1,11989.39,Adult,1
98.48,Debit,Miami,Branch,47,Engineer,12.0,1,9538.92,Middle-aged,0
889.01,Debit,Virginia Beach,Online,36,Engineer,169.0,1,4826.88,Adult,1
537.86,Debit,Kansas City,Online,27,Student,134.0,1,293.06,Adult,1
241.18,Debit,Mesa,ATM,25,Student,162.0,1,1445.53,Teenager,1
130.54,Debit,Atlanta,ATM,64,Doctor,94.0,1,11204.62,Senior,0
800.29,Credit,San Diego,Branch,20,Student,84.00000000000001,1,693.4,Teenager,1
8.81,Debit,Dallas,Online,57,Doctor,165.0,1,13523.65,Middle-aged,0
28.52,Debit,Detroit,ATM,20,Student,163.0,1,662.51,Teenager,1
431.31,Credit,Atlanta,Online,23,Student,99.0,1,342.73,Teenager,1
885.33,Credit,Raleigh,ATM,47,Engineer,59.00000000000001,1,7764.159999999999,Middle-aged,0
199.23,Debit,Tucson,ATM,29,Engineer,53.99999999999999,1,9834.0,Adult,1
42.26,Debit,Raleigh,ATM,44,Doctor,171.0,1,268.77,Adult,1
166.06,Debit,Indianapolis,ATM,30,Engineer,172.0,1,5397.68,Adult,1
357.72,Debit,Miami,ATM,53,Retired,25.000000000000004,1,7659.500000000001,Middle-aged,0
588.37,Debit,Dallas,Online,28,Student,284.0,1,1926.0799999999997,Adult,1
72.82,Debit,Houston,Online,68,Doctor,127.0,1,6911.62,Senior,0
162.36,Debit,Tucson,Online,36,Engineer,147.0,1,7527.040000000001,Adult,1
584.82,Credit,Nashville,Online,43,Doctor,109.0,1,12071.1,Adult,1
38.15,Credit,Oklahoma City,Online,72,Retired,129.0,1,1425.47,Senior,0
477.54,Credit,San Francisco,ATM,23,Student,52.00000000000001,1,1598.63,Teenager,1
639.57,Debit,Philadelphia,Branch,60,Doctor,43.0,1,11726.47,Middle-aged,0
58.23,Debit,Phoenix,Online,28,Student,34.0,1,9189.76,Adult,1
776.21,Credit,Raleigh,Online,78,Retired,99.0,1,4895.87,Senior,0
248.76,Debit,Portland,Branch,21,Student,117.0,1,6178.77,Teenager,1
188.61,Debit,Boston,Online,67,Retired,26.0,1,7167.57,Senior,0
675.37,Credit,Jacksonville,Online,56,Retired,30.999999999999996,1,4704.91,Middle-aged,0
94.82,Credit,Columbus,Branch,67,Retired,56.0,1,1267.72,Senior,0
425.18,Credit,Fresno,Online,59,Engineer,135.0,1,5790.55,Middle-aged,0
50.28,Debit,Oklahoma City,Branch,60,Engineer,65.0,1,5729.1,Middle-aged,0
864.72,Credit,Detroit,Branch,34,Engineer,58.00000000000001,1,7379.38,Adult,1
70.68,Debit,El Paso,Online,25,Student,105.0,1,1478.41,Teenager,1
261.77,Debit,Chicago,Online,28,Student,45.99999999999999,1,824.7099999999999,Adult,1
183.22,Debit,Milwaukee,ATM,27,Student,63.0,1,1024.42,Adult,1
58.32,Credit,Louisville,Branch,29,Engineer,275.0,4,6027.49,Adult,1
156.86,Debit,Charlotte,ATM,51,Doctor,102.0,1,14453.35,Middle-aged,0
120.67,Debit,Colorado Springs,ATM,42,Doctor,233.0,1,5374.54,Adult,1
308.62,Credit,Sacramento,Branch,59,Engineer,101.0,1,9148.08,Middle-aged,0
506.81,Debit,Milwaukee,ATM,59,Engineer,41.0,1,2757.23,Middle-aged,0
328.39,Debit,New York,ATM,41,Engineer,107.99999999999999,1,2523.83,Adult,1
796.3,Debit,Austin,Branch,67,Retired,64.0,1,1498.79,Senior,0
72.47,Debit,Boston,Online,29,Doctor,72.0,1,1305.56,Adult,1
279.6,Debit,Fort Worth,ATM,25,Student,131.0,1,1910.9000000000003,Teenager,1
304.2,Debit,Indianapolis,Online,25,Student,102.0,1,423.64,Teenager,1
351.38,Debit,New York,Branch,64,Retired,21.000000000000004,1,7606.63,Senior,0
86.07,Debit,Dallas,Branch,31,Doctor,22.999999999999996,1,842.5599999999998,Adult,1
604.5,Debit,Portland,ATM,28,Student,80.0,1,709.4199999999998,Adult,1
258.7,Debit,Charlotte,ATM,27,Student,123.0,1,1358.37,Adult,1
994.6299999999999,Debit,Austin,Online,61,Doctor,158.0,1,13538.14,Senior,0
11.46,Credit,Austin,Branch,75,Retired,64.0,1,7258.33,Senior,0
63.75999999999999,Debit,San Antonio,ATM,69,Retired,100.00000000000001,1,4980.26,Senior,0
446.83,Credit,Miami,Branch,55,Retired,143.0,1,1623.5,Middle-aged,0
63.540000000000006,Debit,Dallas,ATM,26,Engineer,136.0,1,4401.78,Adult,1
81.11,Debit,Charlotte,Online,48,Engineer,110.0,1,2051.37,Middle-aged,0
441.26,Credit,Tucson,Branch,58,Doctor,87.0,5,13704.92,Middle-aged,0
170.96,Debit,Washington,Branch,64,Doctor,69.00000000000001,1,13374.89,Senior,0
48.51,Debit,Austin,Branch,22,Student,69.00000000000001,1,3363.23,Teenager,1
325.03,Debit,Jacksonville,Branch,60,Doctor,106.0,1,13521.76,Middle-aged,0
125.83,Debit,Los Angeles,ATM,57,Retired,138.0,1,6109.86,Middle-aged,0
506.83,Debit,Indianapolis,Branch,37,Engineer,45.0,1,9975.79,Adult,1
738.94,Debit,Philadelphia,Branch,41,Doctor,173.0,1,13856.18,Adult,1
180.36,Credit,Oklahoma City,Online,33,Engineer,55.0,1,9905.23,Adult,1
225.1,Debit,Boston,ATM,28,Student,35.0,1,1547.71,Adult,1
359.51,Debit,Charlotte,Online,79,Retired,157.0,1,7153.72,Senior,0
720.46,Debit,Tucson,Branch,54,Retired,44.0,1,3101.54,Middle-aged,0
1116.57,Debit,Tucson,ATM,56,Retired,104.0,1,1393.14,Middle-aged,0
291.46,Debit,Miami,ATM,57,Retired,135.0,1,7142.53,Middle-aged,0
1192.95,Debit,Las Vegas,Branch,23,Student,73.0,1,325.15,Teenager,1
98.24,Debit,Mesa,Online,28,Student,148.0,1,580.66,Adult,1
100.48,Credit,Milwaukee,Branch,18,Student,104.0,1,6149.81,Teenager,1
45.9,Debit,Columbus,Branch,56,Engineer,264.0,1,5698.25,Middle-aged,0
258.21,Debit,San Antonio,Online,39,Doctor,225.0,1,9562.41,Adult,1
1079.11,Debit,Las Vegas,Online,53,Engineer,211.0,1,2038.31,Middle-aged,0
287.51,Debit,El Paso,Online,22,Student,255.0,1,187.65,Teenager,1
501.29999999999995,Credit,San Antonio,Online,26,Engineer,146.0,1,8520.08,Adult,1
26.1,Debit,Mesa,ATM,27,Student,32.0,1,1435.72,Adult,1
436.77,Debit,Jacksonville,ATM,20,Student,176.0,1,825.69,Teenager,1
292.38,Debit,Baltimore,ATM,68,Doctor,224.0,1,5803.89,Senior,0
1026.46,Debit,Philadelphia,Branch,53,Retired,165.0,1,3134.47,Middle-aged,0
25.29,Debit,Miami,Online,50,Engineer,125.0,1,5374.69,Middle-aged,0
123.34999999999998,Credit,Baltimore,Online,31,Doctor,10.0,1,6852.16,Adult,1
139.52,Debit,Portland,Branch,23,Student,30.999999999999996,1,1570.22,Teenager,1
51.2,Debit,Tucson,Online,18,Student,83.0,1,730.6,Teenager,1
122.85,Credit,Seattle,Online,47,Doctor,127.0,3,13185.39,Middle-aged,0
161.38,Credit,Colorado Springs,Online,24,Student,101.0,1,3900.3399999999997,Teenager,1
2.51,Debit,Baltimore,Online,63,Retired,32.0,1,4891.56,Senior,0
22.62,Debit,Virginia Beach,ATM,64,Doctor,102.0,1,7682.0,Senior,0
126.83000000000001,Debit,Austin,Branch,57,Retired,39.0,1,6100.98,Middle-aged,0
46.6,Debit,Detroit,Online,55,Doctor,68.00000000000001,1,1562.9,Middle-aged,0
243.8,Debit,San Francisco,Branch,57,Doctor,48.0,1,13732.81,Middle-aged,0
231.51,Credit,Oklahoma City,Branch,60,Retired,96.0,1,5790.7,Middle-aged,0
175.05,Debit,San Francisco,Online,39,Engineer,34.0,1,1447.35,Adult,1
762.74,Debit,Los Angeles,ATM,64,Doctor,244.0,1,207.1,Senior,0
34.03,Debit,Los Angeles,Branch,57,Engineer,37.99999999999999,1,3077.2,Middle-aged,0
15.950000000000001,Debit,Raleigh,Branch,25,Student,52.00000000000001,1,1983.0,Teenager,1
926.53,Debit,Milwaukee,ATM,57,Engineer,107.0,1,3120.1,Middle-aged,0
101.51,Credit,Tucson,Online,46,Engineer,199.0,1,3052.47,Middle-aged,0
309.42,Debit,Fresno,Branch,27,Engineer,42.00000000000001,1,8564.46,Adult,1
257.6,Credit,Fort Worth,Online,59,Retired,293.0,1,7950.74,Middle-aged,0
746.78,Credit,Mesa,Branch,21,Student,64.0,1,1699.81,Teenager,1
82.01,Credit,Sacramento,Branch,23,Student,156.0,1,287.46,Teenager,1
476.99,Debit,San Diego,Online,23,Student,187.0,1,1154.48,Teenager,1
320.11,Debit,El Paso,Branch,23,Student,130.0,1,4076.4799999999996,Teenager,1
333.39,Debit,Philadelphia,ATM,68,Doctor,35.0,1,10628.59,Senior,0
10.3,Debit,Fresno,ATM,47,Engineer,197.0,1,7801.32,Middle-aged,0
737.46,Credit,Albuquerque,Branch,53,Doctor,75.0,4,634.16,Middle-aged,0
416.55,Debit,Oklahoma City,Online,33,Engineer,73.0,1,922.9599999999999,Adult,1
84.91,Debit,Raleigh,Online,18,Student,68.00000000000001,1,1671.86,Teenager,1
98.95,Debit,Mesa,Branch,75,Retired,73.0,1,5670.82,Senior,0
18.14,Credit,Milwaukee,ATM,58,Retired,48.0,1,6020.85,Middle-aged,0
1154.79,Debit,Columbus,ATM,51,Doctor,107.99999999999999,1,6180.3,Middle-aged,0
215.13,Debit,Charlotte,Online,46,Engineer,114.0,1,3956.6899999999996,Middle-aged,0
218.57,Credit,Memphis,Branch,62,Doctor,102.0,1,13869.86,Senior,0
341.88,Debit,Austin,ATM,43,Engineer,89.0,1,4159.52,Adult,1
691.92,Debit,Boston,Online,19,Student,61.00000000000001,1,1084.65,Teenager,1
50.43,Debit,San Jose,Branch,32,Doctor,51.00000000000001,1,9794.26,Adult,1
440.43,Debit,Colorado Springs,Branch,78,Retired,22.999999999999996,1,5123.24,Senior,0
299.03,Debit,Columbus,Branch,39,Engineer,52.00000000000001,1,1381.28,Adult,1
1.98,Debit,Seattle,ATM,66,Doctor,170.0,1,11619.1,Senior,0
173.45,Debit,Philadelphia,ATM,31,Engineer,161.0,1,9077.62,Adult,1
438.76,Debit,San Antonio,Branch,22,Student,73.0,1,1824.19,Teenager,1
519.62,Credit,Washington,Online,71,Retired,40.0,1,4159.33,Senior,0
738.68,Debit,Chicago,Online,50,Doctor,123.99999999999999,1,14352.33,Middle-aged,0
151.14,Debit,Memphis,Online,64,Retired,37.99999999999999,1,2156.54,Senior,0
75.77,Debit,Charlotte,Branch,51,Engineer,148.0,1,8361.7,Middle-aged,0
444.52,Debit,Louisville,Online,27,Engineer,17.0,1,5424.6,Adult,1
5.29,Debit,Indianapolis,Online,52,Doctor,276.0,1,11263.89,Middle-aged,0
97.63,Credit,Milwaukee,Online,48,Doctor,127.0,1,12467.31,Middle-aged,0
256.95,Debit,San Diego,Branch,26,Engineer,71.0,1,2531.24,Adult,1
734.86,Credit,Boston,Branch,48,Engineer,290.0,1,6242.03,Middle-aged,0
1250.94,Debit,Columbus,ATM,36,Doctor,107.0,2,11565.97,Adult,1
84.28,Debit,Memphis,Branch,39,Doctor,142.0,1,13586.06,Adult,1
927.45,Debit,Austin,ATM,24,Student,95.0,1,1161.84,Teenager,1
202.49,Credit,Virginia Beach,ATM,48,Engineer,69.00000000000001,1,7447.099999999999,Middle-aged,0
154.99,Debit,Mesa,Branch,25,Student,53.00000000000001,1,1419.31,Teenager,1
481.53,Debit,Atlanta,Branch,58,Retired,277.0,1,6142.54,Middle-aged,0
172.92,Debit,Miami,Online,20,Student,212.0,1,416.37,Teenager,1
275.59,Credit,Philadelphia,Branch,53,Retired,238.0,1,6313.22,Middle-aged,0
207.2,Debit,Columbus,Online,60,Engineer,133.0,1,8092.9400000000005,Middle-aged,0
136.82,Debit,Chicago,Branch,31,Engineer,14.0,1,6229.13,Adult,1
624.0,Debit,Houston,Branch,26,Engineer,132.0,5,4976.18,Adult,1
179.38,Debit,Chicago,Online,30,Engineer,28.0,1,8741.51,Adult,1
10.15,Debit,Austin,ATM,59,Doctor,58.00000000000001,5,7155.04,Middle-aged,0
26.3,Debit,Virginia Beach,ATM,32,Doctor,33.0,1,7473.73,Adult,1
319.5,Credit,Virginia Beach,Branch,29,Engineer,69.00000000000001,1,2366.3,Adult,1
182.42,Debit,Kansas City,Branch,51,Retired,137.0,1,3051.29,Middle-aged,0
716.62,Debit,Atlanta,ATM,44,Doctor,241.0,1,6987.4,Adult,1
222.96,Credit,Fresno,ATM,65,Doctor,150.0,1,7370.41,Senior,0
79.77,Debit,San Francisco,ATM,68,Retired,167.0,1,5010.31,Senior,0
431.08,Debit,Albuquerque,Branch,59,Retired,25.000000000000004,1,6760.22,Middle-aged,0
592.24,Debit,Tucson,ATM,52,Doctor,140.0,1,9817.05,Middle-aged,0
200.19,Credit,San Antonio,Branch,52,Retired,107.99999999999999,1,4389.96,Middle-aged,0
297.5,Credit,Kansas City,Branch,73,Retired,80.0,1,6768.14,Senior,0
345.86,Debit,Omaha,ATM,51,Retired,145.0,1,1504.64,Middle-aged,0
343.88,Debit,Nashville,Online,63,Retired,97.0,1,6486.18,Senior,0
16.52,Credit,Boston,Online,25,Student,135.0,1,835.5299999999999,Teenager,1
162.1,Debit,Milwaukee,Branch,41,Engineer,151.0,1,8576.65,Adult,1
36.12,Debit,Houston,Online,22,Student,234.0,1,1593.03,Teenager,1
354.91,Debit,Boston,ATM,74,Retired,191.0,1,3872.5500000000006,Senior,0
38.41,Debit,Denver,ATM,40,Doctor,117.0,1,9129.68,Adult,1
53.52,Debit,San Diego,Branch,49,Engineer,55.0,1,2227.49,Middle-aged,0
498.59,Debit,Philadelphia,Online,57,Retired,138.0,1,2619.46,Middle-aged,0
13.3,Debit,San Antonio,ATM,23,Student,63.0,1,213.0,Teenager,1
189.65,Debit,Charlotte,ATM,21,Student,60.00000000000001,1,8457.09,Teenager,1
255.32,Debit,Baltimore,ATM,80,Retired,26.999999999999996,1,6290.62,Senior,0
230.51,Credit,Memphis,Branch,51,Engineer,56.0,1,9522.37,Middle-aged,0
237.74,Debit,Tucson,ATM,61,Doctor,151.99999999999997,1,11795.12,Senior,0
512.76,Debit,Fresno,ATM,52,Doctor,26.0,1,5121.36,Middle-aged,0
151.37,Debit,Baltimore,ATM,54,Engineer,53.00000000000001,1,8356.08,Middle-aged,0
85.01,Credit,Portland,ATM,25,Student,157.0,1,1299.4,Teenager,1
444.47,Debit,San Jose,Online,57,Retired,61.00000000000001,1,6062.94,Middle-aged,0
184.19,Debit,Indianapolis,ATM,67,Retired,58.00000000000001,1,7588.67,Senior,0
879.25,Credit,Memphis,Online,24,Student,137.0,1,125.84999999999998,Teenager,1
55.98,Credit,Kansas City,Branch,24,Student,87.0,1,7047.04,Teenager,1
54.91,Credit,Columbus,ATM,41,Engineer,275.0,1,7927.2699999999995,Adult,1
1047.69,Debit,Austin,Online,20,Student,139.0,1,1889.7799999999997,Teenager,1
393.74,Debit,Charlotte,Online,26,Student,90.0,1,1769.06,Adult,1
58.94,Debit,Miami,Online,30,Engineer,26.0,1,4575.98,Adult,1
515.57,Debit,Columbus,ATM,27,Engineer,56.0,1,9269.67,Adult,1
332.15,Debit,Dallas,ATM,59,Doctor,105.0,1,9749.46,Middle-aged,0
177.94,Debit,Milwaukee,Online,19,Student,173.0,1,123.23999999999998,Teenager,1
68.68,Debit,Sacramento,Online,49,Engineer,141.0,1,4718.51,Middle-aged,0
1431.54,Debit,Portland,Online,20,Student,84.00000000000001,1,1171.98,Teenager,1
240.03,Debit,Atlanta,Online,33,Engineer,30.999999999999996,1,7807.73,Adult,1
168.34,Debit,Phoenix,ATM,64,Retired,240.0,1,7483.01,Senior,0
474.77,Debit,Boston,Online,46,Engineer,284.0,1,8494.53,Middle-aged,0
451.7,Debit,Chicago,Online,29,Engineer,103.0,1,8994.67,Adult,1
243.84999999999997,Debit,Omaha,Branch,39,Engineer,43.0,1,4576.78,Adult,1
5.76,Debit,Houston,Branch,38,Engineer,164.0,1,5859.79,Adult,1
435.08,Debit,San Francisco,Online,55,Engineer,78.0,1,2103.41,Middle-aged,0
127.78,Debit,Miami,ATM,20,Student,170.0,1,1046.66,Teenager,1
23.14,Credit,Mesa,Online,47,Doctor,93.0,1,10536.54,Middle-aged,0
545.87,Debit,Miami,Branch,27,Engineer,41.0,1,4860.01,Adult,1
21.21,Debit,Nashville,Online,55,Engineer,37.0,1,9575.42,Middle-aged,0
423.53,Credit,Kansas City,Branch,50,Doctor,81.0,1,5453.4,Middle-aged,0
142.1,Credit,San Francisco,Online,18,Student,109.0,1,1545.64,Teenager,1
1413.24,Debit,New York,ATM,58,Engineer,199.0,1,7272.01,Middle-aged,0
114.15,Debit,Atlanta,ATM,19,Student,52.00000000000001,1,1612.4,Teenager,1
275.98,Credit,Washington,Online,72,Retired,67.0,1,6151.05,Senior,0
590.68,Debit,Washington,Branch,27,Student,22.999999999999996,1,852.1999999999999,Adult,1
152.42,Debit,San Jose,ATM,42,Doctor,176.0,1,9141.79,Adult,1
395.77,Credit,El Paso,Branch,43,Doctor,118.0,1,6425.99,Adult,1
615.16,Debit,Boston,Online,26,Student,140.0,1,214.61,Adult,1
207.82,Credit,Las Vegas,Online,19,Student,30.0,1,229.02,Teenager,1
220.52,Debit,Seattle,ATM,57,Retired,151.99999999999997,1,1793.09,Middle-aged,0
281.47,Debit,Philadelphia,ATM,34,Engineer,142.0,1,4437.48,Adult,1
57.91,Credit,Sacramento,Branch,58,Engineer,97.0,1,3641.06,Middle-aged,0
30.48,Credit,Seattle,Branch,32,Doctor,78.0,1,11481.85,Adult,1
1152.58,Debit,Austin,Branch,65,Retired,180.0,1,7567.17,Senior,0
453.09,Debit,San Jose,Branch,48,Doctor,97.0,1,6708.65,Middle-aged,0
424.47,Debit,Oklahoma City,Online,22,Student,116.00000000000001,1,5491.55,Teenager,1
228.4,Debit,Omaha,ATM,67,Doctor,116.00000000000001,1,9598.43,Senior,0
67.17,Debit,Seattle,Online,63,Doctor,48.0,1,14410.44,Senior,0
284.89,Debit,Atlanta,Online,53,Doctor,115.0,1,9738.6,Middle-aged,0
118.69,Debit,Omaha,Online,33,Doctor,296.0,1,749.3399999999999,Adult,1
221.33,Debit,Louisville,ATM,27,Student,276.0,1,1185.43,Adult,1
252.31,Credit,Seattle,ATM,26,Student,172.0,1,1584.6,Adult,1
58.85,Credit,Milwaukee,Online,71,Retired,115.0,1,1789.8,Senior,0
194.68,Debit,Memphis,Online,32,Doctor,165.0,1,14494.18,Adult,1
433.53,Debit,Philadelphia,Branch,38,Doctor,231.0,1,6368.32,Adult,1
178.26,Debit,Oklahoma City,ATM,59,Retired,59.00000000000001,1,1137.13,Middle-aged,0
207.65,Debit,San Francisco,Online,34,Engineer,98.0,1,5143.8,Adult,1
237.0,Debit,Tucson,Online,49,Doctor,115.0,1,14021.4,Middle-aged,0
1169.59,Debit,New York,Online,28,Student,114.0,1,5946.45,Adult,1
347.63,Credit,Chicago,Online,25,Student,272.0,1,1400.04,Teenager,1
517.68,Debit,Omaha,ATM,31,Doctor,24.0,1,11305.81,Adult,1
36.25,Debit,Tucson,Branch,52,Doctor,75.99999999999999,1,193.06,Middle-aged,0
46.53,Debit,San Francisco,ATM,42,Engineer,34.0,1,4468.12,Adult,1
207.47,Debit,Miami,ATM,53,Doctor,12.0,1,1688.9,Middle-aged,0
199.7,Debit,Indianapolis,ATM,43,Engineer,285.0,1,7574.449999999999,Adult,1
307.89,Credit,Nashville,Online,62,Retired,90.0,1,2637.55,Senior,0
403.63,Debit,Las Vegas,Branch,31,Engineer,167.0,3,3304.02,Adult,1
20.06,Debit,Memphis,ATM,27,Student,144.0,1,445.21,Adult,1
236.57,Debit,Sacramento,ATM,79,Retired,112.0,1,3488.77,Senior,0
0.32,Debit,Boston,ATM,39,Engineer,136.0,1,7158.58,Adult,1
14.28,Debit,Phoenix,ATM,23,Student,81.0,1,1597.51,Teenager,1
232.35,Credit,Atlanta,Branch,33,Engineer,153.0,1,4186.25,Adult,1
317.53,Debit,Miami,Online,44,Engineer,104.0,1,6237.68,Adult,1
74.67,Debit,Indianapolis,ATM,43,Engineer,283.0,1,3449.35,Adult,1
65.01,Credit,Austin,Online,29,Doctor,67.0,1,10235.19,Adult,1
0.45,Debit,Kansas City,Branch,34,Engineer,172.0,1,8670.23,Adult,1
364.13,Debit,Fort Worth,ATM,63,Doctor,61.00000000000001,1,8198.0,Senior,0
340.13,Debit,Mesa,Branch,24,Student,32.0,3,1149.74,Teenager,1
15.810000000000002,Debit,Oklahoma City,Branch,69,Doctor,11.0,4,8384.85,Senior,0
222.66,Debit,Detroit,Online,39,Doctor,88.0,1,14466.38,Adult,1
638.24,Debit,Phoenix,Branch,48,Engineer,64.0,1,5695.78,Middle-aged,0
241.21,Debit,Omaha,ATM,31,Engineer,107.99999999999999,1,1220.86,Adult,1
171.16,Debit,New York,Online,51,Retired,42.00000000000001,1,6126.5,Middle-aged,0
1360.67,Debit,Raleigh,Branch,29,Engineer,118.0,1,2861.65,Adult,1
37.65,Credit,San Jose,Online,27,Student,109.0,1,411.78,Adult,1
25.77,Debit,Memphis,Online,68,Retired,18.0,1,4331.54,Senior,0
789.8,Debit,Jacksonville,ATM,40,Doctor,94.0,1,13948.09,Adult,1
308.85,Credit,Los Angeles,Branch,20,Student,33.0,2,333.19,Teenager,1
1454.52,Debit,Miami,ATM,27,Student,20.0,1,1189.03,Adult,1
806.97,Debit,Seattle,Online,25,Student,11.0,1,102.2,Teenager,1
364.81,Debit,Charlotte,Online,25,Student,53.00000000000001,1,1145.23,Teenager,1
490.82,Debit,Kansas City,ATM,26,Engineer,114.0,1,8704.27,Adult,1
1021.3799999999999,Debit,Detroit,Branch,61,Doctor,125.0,1,6223.26,Senior,0
311.28,Debit,Atlanta,Branch,49,Doctor,198.0,1,135.96,Middle-aged,0
85.03,Debit,San Diego,ATM,51,Retired,48.0,1,4597.57,Middle-aged,0
307.75,Debit,Detroit,Branch,64,Doctor,63.0,1,1061.58,Senior,0
333.67,Debit,Fort Worth,Online,36,Engineer,68.00000000000001,1,9238.08,Adult,1
589.89,Debit,Jacksonville,Branch,56,Engineer,213.0,3,9404.63,Middle-aged,0
372.08,Debit,Houston,Branch,66,Doctor,63.0,1,13330.74,Senior,0
502.9,Credit,Fresno,Online,26,Student,141.0,1,341.24,Adult,1
103.81,Debit,Oklahoma City,ATM,36,Doctor,34.0,1,7044.63,Adult,1
